progress_id,employee_id,course_id,completion_percentage,completed_at
6292eab1-7c92-4049-935e-498a8bc5789e,3eaacb22-64d1-4b3e-bb43-ed07d8be3dd5,4ac123bc-9c78-49a2-92ea-09caa879f7ed,6,
0fa446d0-1dee-406b-823e-4e937e42697f,3eaacb22-64d1-4b3e-bb43-ed07d8be3dd5,902e7df8-eaa7-401e-ae0c-7954f1efed2f,51,
321453b9-87d2-4160-ac3a-f701c57d87c2,3eaacb22-64d1-4b3e-bb43-ed07d8be3dd5,8152a3c7-6230-4fd1-9945-df022b53b5e2,73,
99c64de5-68bb-4b16-90c9-6b481fa49075,3eaacb22-64d1-4b3e-bb43-ed07d8be3dd5,b6c54d38-1ba1-4880-a538-3df20f1ad26b,37,
af082b1a-66fd-496b-b6e6-a6ab534d8541,3eaacb22-64d1-4b3e-bb43-ed07d8be3dd5,1287d329-5cd7-4a91-915c-bb9a27ccbad7,20,
120c9ad6-e523-49ea-b8f6-5c3a70baca17,3eaacb22-64d1-4b3e-bb43-ed07d8be3dd5,0a05660b-4b10-4097-86c7-f7bbec517ede,34,
4832dad2-17a1-448b-a70d-87d33c8d838f,3eaacb22-64d1-4b3e-bb43-ed07d8be3dd5,f02f9746-ea64-44fa-8dea-64041352a03b,83,
8b674c3c-bc17-42d1-b3bc-4f13bfe46d43,c97de0d3-02a8-42e1-b842-159db2cad210,9fd1bbec-8457-4a59-ae1b-21d3332242b1,50,
b4277e65-9298-42b1-b071-eed07bd5d1ec,c97de0d3-02a8-42e1-b842-159db2cad210,e89339c8-71fc-43bb-a490-2dd1075b789e,24,
ac5be3d3-e1cb-410e-a80b-2eebf474ab43,c97de0d3-02a8-42e1-b842-159db2cad210,dbee22e0-b97f-4bef-95e3-346a30a979f3,91,
292aaed4-5f6a-45eb-8579-c307f692a38b,c97de0d3-02a8-42e1-b842-159db2cad210,e9d59f32-82b4-4acc-b92a-158c490c6c2f,97,
34b3e681-175f-4ada-ab72-f92f6d9af6bc,c97de0d3-02a8-42e1-b842-159db2cad210,eb937e20-4a35-4b84-af3a-9c432a68e35c,64,
ba029024-d6a7-4cd7-894f-576a69876feb,c97de0d3-02a8-42e1-b842-159db2cad210,cadf6033-27aa-4d77-9e4d-18a6f3451d57,86,
77aa313f-fc7a-460c-ae52-27d250dd0499,c97de0d3-02a8-42e1-b842-159db2cad210,c6b31f69-5e14-4ba4-b83b-e799ec1196ca,31,
efec4076-fb88-4e4c-a9dd-104f4aef14fd,c97de0d3-02a8-42e1-b842-159db2cad210,cb7009cb-1c14-48d4-949d-424dbd672a55,21,
2424a2e7-a801-48a4-ae25-cf841136b583,c97de0d3-02a8-42e1-b842-159db2cad210,6d03ee0a-7bed-45e0-ac24-0e1e3e7c550c,36,
45b253f5-8276-40f5-a9b8-ac33bf06c7d2,c97de0d3-02a8-42e1-b842-159db2cad210,cd86eecb-e99d-40c5-b43f-788d0624f4c7,52,
3d63173f-daf0-47f0-a21a-0b17d2e05a18,c97de0d3-02a8-42e1-b842-159db2cad210,c55e2baa-e2f1-451f-be01-3616d99e9b3d,90,
8958befd-484f-4a7a-8dd0-7bc3c1b9063a,c97de0d3-02a8-42e1-b842-159db2cad210,3889d9af-c802-4662-85d9-34efb90fbab7,46,
f2139554-7b52-4189-8037-716f2e6663fd,c97de0d3-02a8-42e1-b842-159db2cad210,d8cf8c50-c44f-4126-a3bc-59e098607965,19,
2cb493e7-1dfc-466b-9ac3-ddcb31405db1,c97de0d3-02a8-42e1-b842-159db2cad210,4ac123bc-9c78-49a2-92ea-09caa879f7ed,88,
b32322f0-efbf-400d-9cba-8abbb0e24ab6,c97de0d3-02a8-42e1-b842-159db2cad210,902e7df8-eaa7-401e-ae0c-7954f1efed2f,71,
4e7d8484-d2bd-4ad1-b6f2-4fa54e60756e,c97de0d3-02a8-42e1-b842-159db2cad210,8152a3c7-6230-4fd1-9945-df022b53b5e2,11,
82c158db-13f7-45de-bc88-f875b0ae751c,c97de0d3-02a8-42e1-b842-159db2cad210,b6c54d38-1ba1-4880-a538-3df20f1ad26b,79,
cd341a4e-5946-4494-93a6-d55e1148a5e4,c97de0d3-02a8-42e1-b842-159db2cad210,1287d329-5cd7-4a91-915c-bb9a27ccbad7,51,
296a2115-5b31-42b7-9af2-4e4f0f5cafa5,c97de0d3-02a8-42e1-b842-159db2cad210,0a05660b-4b10-4097-86c7-f7bbec517ede,80,
4e5b5d5e-15f1-45f4-8f66-7291c2951d73,c97de0d3-02a8-42e1-b842-159db2cad210,f02f9746-ea64-44fa-8dea-64041352a03b,32,
80b79c54-35c0-4cc6-98c0-231fb2ed7307,91c4b0f5-ec9d-41f0-bdc6-babc5afd9f46,9fd1bbec-8457-4a59-ae1b-21d3332242b1,30,
83ccc663-7fe1-4a5f-b66b-18d0cca97a00,91c4b0f5-ec9d-41f0-bdc6-babc5afd9f46,e89339c8-71fc-43bb-a490-2dd1075b789e,38,
34f0a0a1-3176-46cc-9a54-62c9e435f1dd,91c4b0f5-ec9d-41f0-bdc6-babc5afd9f46,dbee22e0-b97f-4bef-95e3-346a30a979f3,81,
d32fa7aa-c389-4817-8ae4-ad08c34d2d7e,91c4b0f5-ec9d-41f0-bdc6-babc5afd9f46,e9d59f32-82b4-4acc-b92a-158c490c6c2f,19,
c3e39519-5432-4b8f-b69b-55e3f636a609,91c4b0f5-ec9d-41f0-bdc6-babc5afd9f46,eb937e20-4a35-4b84-af3a-9c432a68e35c,60,
4a758ccd-900c-4a10-98d5-162c21847411,91c4b0f5-ec9d-41f0-bdc6-babc5afd9f46,cadf6033-27aa-4d77-9e4d-18a6f3451d57,25,
7705693b-430e-4ec2-939f-983c3106d2ca,91c4b0f5-ec9d-41f0-bdc6-babc5afd9f46,c6b31f69-5e14-4ba4-b83b-e799ec1196ca,78,
042aa4cd-4a1a-42ce-ba69-7683332ca796,91c4b0f5-ec9d-41f0-bdc6-babc5afd9f46,cb7009cb-1c14-48d4-949d-424dbd672a55,59,
a0dbd3f1-09ad-4fe1-a15b-7d563f60a679,91c4b0f5-ec9d-41f0-bdc6-babc5afd9f46,6d03ee0a-7bed-45e0-ac24-0e1e3e7c550c,99,
a7cad9a3-5f8c-43ec-9eeb-0443e301ec27,91c4b0f5-ec9d-41f0-bdc6-babc5afd9f46,cd86eecb-e99d-40c5-b43f-788d0624f4c7,60,
90194d89-8bb1-49a7-a378-fc3ba9bf6885,91c4b0f5-ec9d-41f0-bdc6-babc5afd9f46,c55e2baa-e2f1-451f-be01-3616d99e9b3d,50,
f887cf6f-b427-4381-8086-fbb6dbdb5b8b,91c4b0f5-ec9d-41f0-bdc6-babc5afd9f46,3889d9af-c802-4662-85d9-34efb90fbab7,93,
a1aaf091-d6c4-45f6-ba73-0742800dd570,91c4b0f5-ec9d-41f0-bdc6-babc5afd9f46,d8cf8c50-c44f-4126-a3bc-59e098607965,29,
aed078e2-4b75-4442-8ef8-5ad2545f1b8b,91c4b0f5-ec9d-41f0-bdc6-babc5afd9f46,4ac123bc-9c78-49a2-92ea-09caa879f7ed,82,
13302c79-4614-4047-834b-b9f29c1d3612,91c4b0f5-ec9d-41f0-bdc6-babc5afd9f46,902e7df8-eaa7-401e-ae0c-7954f1efed2f,58,
0d6e3ba2-9517-40eb-bb78-2e1c11535e0d,91c4b0f5-ec9d-41f0-bdc6-babc5afd9f46,8152a3c7-6230-4fd1-9945-df022b53b5e2,47,
310b2006-3f12-40cc-ac4d-1575188ad4da,91c4b0f5-ec9d-41f0-bdc6-babc5afd9f46,b6c54d38-1ba1-4880-a538-3df20f1ad26b,40,
1e1c6453-bf51-4b5c-99a5-20197d183cc5,91c4b0f5-ec9d-41f0-bdc6-babc5afd9f46,1287d329-5cd7-4a91-915c-bb9a27ccbad7,50,
578e9352-0bbb-4e4d-b5f6-b5cb143d1fd3,91c4b0f5-ec9d-41f0-bdc6-babc5afd9f46,0a05660b-4b10-4097-86c7-f7bbec517ede,77,
75741d2d-63d5-4438-8e92-299cd03db244,91c4b0f5-ec9d-41f0-bdc6-babc5afd9f46,f02f9746-ea64-44fa-8dea-64041352a03b,24,
675c2536-4822-442a-81ab-13aab2d7f022,3cabd24f-1b31-4f20-8ee7-d3940ebcd495,9fd1bbec-8457-4a59-ae1b-21d3332242b1,38,
e5e5b069-302e-4083-ac56-bcf74fdd77fe,3cabd24f-1b31-4f20-8ee7-d3940ebcd495,e89339c8-71fc-43bb-a490-2dd1075b789e,73,
c4e7ef49-dcaf-4465-9a6b-36b3c3dd8e2e,3cabd24f-1b31-4f20-8ee7-d3940ebcd495,dbee22e0-b97f-4bef-95e3-346a30a979f3,80,
601525ea-3b1c-430c-ac9e-c420fbc5c06b,3cabd24f-1b31-4f20-8ee7-d3940ebcd495,e9d59f32-82b4-4acc-b92a-158c490c6c2f,91,
131836cc-e83b-4660-b147-8712798f9892,3cabd24f-1b31-4f20-8ee7-d3940ebcd495,eb937e20-4a35-4b84-af3a-9c432a68e35c,6,
7e51c414-d4b4-4874-8053-313b979829c7,3cabd24f-1b31-4f20-8ee7-d3940ebcd495,cadf6033-27aa-4d77-9e4d-18a6f3451d57,2,
bfecc9dd-4e03-4a12-9e2d-4d7c3d10b9a9,3cabd24f-1b31-4f20-8ee7-d3940ebcd495,c6b31f69-5e14-4ba4-b83b-e799ec1196ca,49,
a9b519ee-6ed3-4545-b09b-9a4e73da2bc4,3cabd24f-1b31-4f20-8ee7-d3940ebcd495,cb7009cb-1c14-48d4-949d-424dbd672a55,89,
dc9fca06-6f81-4885-8976-337b9df581f3,3cabd24f-1b31-4f20-8ee7-d3940ebcd495,6d03ee0a-7bed-45e0-ac24-0e1e3e7c550c,72,
1a3d93f0-72f8-4625-bfb5-563debb9764c,3cabd24f-1b31-4f20-8ee7-d3940ebcd495,cd86eecb-e99d-40c5-b43f-788d0624f4c7,66,
0a2616a6-4bf6-4d60-b153-6da02481fbdc,3cabd24f-1b31-4f20-8ee7-d3940ebcd495,c55e2baa-e2f1-451f-be01-3616d99e9b3d,79,
8eefccc7-d3a7-4080-938a-f2d55835b97d,3cabd24f-1b31-4f20-8ee7-d3940ebcd495,3889d9af-c802-4662-85d9-34efb90fbab7,70,
c26de72f-2839-42db-980c-166d98d0e143,3cabd24f-1b31-4f20-8ee7-d3940ebcd495,d8cf8c50-c44f-4126-a3bc-59e098607965,6,
59b2e444-9103-4327-b110-49140134405e,3cabd24f-1b31-4f20-8ee7-d3940ebcd495,4ac123bc-9c78-49a2-92ea-09caa879f7ed,86,
7fbff721-bd40-4ed4-a296-883dba38d249,3cabd24f-1b31-4f20-8ee7-d3940ebcd495,902e7df8-eaa7-401e-ae0c-7954f1efed2f,7,
134669d3-add3-487b-860e-66136bde66f0,3cabd24f-1b31-4f20-8ee7-d3940ebcd495,8152a3c7-6230-4fd1-9945-df022b53b5e2,83,
af9c0089-4c64-4d5f-a513-923c4a256a11,3cabd24f-1b31-4f20-8ee7-d3940ebcd495,b6c54d38-1ba1-4880-a538-3df20f1ad26b,70,
fcba497f-44d9-434b-a3d3-2120f90a16e7,3cabd24f-1b31-4f20-8ee7-d3940ebcd495,1287d329-5cd7-4a91-915c-bb9a27ccbad7,93,
fdf09c78-59ad-498d-a0fa-b8023d4e3a03,3cabd24f-1b31-4f20-8ee7-d3940ebcd495,0a05660b-4b10-4097-86c7-f7bbec517ede,4,
3e590a2d-4c87-4839-89cb-05af8da2abc7,3cabd24f-1b31-4f20-8ee7-d3940ebcd495,f02f9746-ea64-44fa-8dea-64041352a03b,46,
de57d88f-235b-4c0b-84de-5336000b4e82,3a0ae264-b20c-4e34-a1a9-ca3ae20b0d53,9fd1bbec-8457-4a59-ae1b-21d3332242b1,56,
32176877-fb3b-462e-a0a5-1c83ba0370e1,3a0ae264-b20c-4e34-a1a9-ca3ae20b0d53,e89339c8-71fc-43bb-a490-2dd1075b789e,2,
28f05362-defd-4e95-83a4-025052551af8,3a0ae264-b20c-4e34-a1a9-ca3ae20b0d53,dbee22e0-b97f-4bef-95e3-346a30a979f3,4,
ea0f9160-f540-46df-afda-bf4b74b3a22b,3a0ae264-b20c-4e34-a1a9-ca3ae20b0d53,e9d59f32-82b4-4acc-b92a-158c490c6c2f,85,
0752ffc4-c6d7-4199-8006-948735f211b3,3a0ae264-b20c-4e34-a1a9-ca3ae20b0d53,eb937e20-4a35-4b84-af3a-9c432a68e35c,30,
8286c332-b073-41b5-84e3-d8447d20b89c,3a0ae264-b20c-4e34-a1a9-ca3ae20b0d53,cadf6033-27aa-4d77-9e4d-18a6f3451d57,87,
e5cd51ec-6863-4f8a-9422-04bd20bbbf1e,3a0ae264-b20c-4e34-a1a9-ca3ae20b0d53,c6b31f69-5e14-4ba4-b83b-e799ec1196ca,30,
b215437a-2a8a-4475-9ee1-30102151425a,3a0ae264-b20c-4e34-a1a9-ca3ae20b0d53,cb7009cb-1c14-48d4-949d-424dbd672a55,22,
5c6415d1-765b-410e-9c6d-a1cb692dffd5,3a0ae264-b20c-4e34-a1a9-ca3ae20b0d53,6d03ee0a-7bed-45e0-ac24-0e1e3e7c550c,19,
f56f3fa4-305a-4431-9092-dbdb040bee0a,3a0ae264-b20c-4e34-a1a9-ca3ae20b0d53,cd86eecb-e99d-40c5-b43f-788d0624f4c7,81,
0f6f3c95-429a-40b6-8322-c997178f6c6a,3a0ae264-b20c-4e34-a1a9-ca3ae20b0d53,c55e2baa-e2f1-451f-be01-3616d99e9b3d,97,
cba657cf-b6a5-4513-a242-9b215298f03f,3a0ae264-b20c-4e34-a1a9-ca3ae20b0d53,3889d9af-c802-4662-85d9-34efb90fbab7,79,
02fb457f-327e-435e-870d-0c76ec2a7bbb,3a0ae264-b20c-4e34-a1a9-ca3ae20b0d53,d8cf8c50-c44f-4126-a3bc-59e098607965,43,
c277d8cf-7698-49fa-82be-81682a707087,3a0ae264-b20c-4e34-a1a9-ca3ae20b0d53,4ac123bc-9c78-49a2-92ea-09caa879f7ed,18,
49de8244-079f-453b-8cba-cfc6237bd445,3a0ae264-b20c-4e34-a1a9-ca3ae20b0d53,902e7df8-eaa7-401e-ae0c-7954f1efed2f,85,
78863ad9-1602-49b4-98c8-3acf9121c5d4,3a0ae264-b20c-4e34-a1a9-ca3ae20b0d53,8152a3c7-6230-4fd1-9945-df022b53b5e2,48,
da936227-96f8-4031-a10b-05dfdcf4983a,3a0ae264-b20c-4e34-a1a9-ca3ae20b0d53,b6c54d38-1ba1-4880-a538-3df20f1ad26b,93,
8ac06fe7-cd83-4748-8748-9de30dbbc8d0,3a0ae264-b20c-4e34-a1a9-ca3ae20b0d53,1287d329-5cd7-4a91-915c-bb9a27ccbad7,14,
659db574-3598-45af-994b-d334dcfec5e4,3a0ae264-b20c-4e34-a1a9-ca3ae20b0d53,0a05660b-4b10-4097-86c7-f7bbec517ede,30,
7cd951be-c813-425a-8372-f969beb6ffca,3a0ae264-b20c-4e34-a1a9-ca3ae20b0d53,f02f9746-ea64-44fa-8dea-64041352a03b,76,
0f6cf13f-0bf9-41db-9edd-9641d0e2e4b8,942c12a1-1375-44d9-9e1e-6bead97d975e,9fd1bbec-8457-4a59-ae1b-21d3332242b1,39,
10ccd544-feca-4bc6-87e9-5218a5a3bfa3,942c12a1-1375-44d9-9e1e-6bead97d975e,e89339c8-71fc-43bb-a490-2dd1075b789e,44,
3595a182-29a8-4c66-a065-4147e34b4ea1,942c12a1-1375-44d9-9e1e-6bead97d975e,dbee22e0-b97f-4bef-95e3-346a30a979f3,72,
7d3d0849-9505-414a-9b0a-06d3895a1ddd,942c12a1-1375-44d9-9e1e-6bead97d975e,e9d59f32-82b4-4acc-b92a-158c490c6c2f,91,
0cdae12b-b958-425f-9108-32a2e51b64d3,942c12a1-1375-44d9-9e1e-6bead97d975e,eb937e20-4a35-4b84-af3a-9c432a68e35c,30,
c5fe8a48-8d15-4ae4-91d3-0abfdaed816a,942c12a1-1375-44d9-9e1e-6bead97d975e,cadf6033-27aa-4d77-9e4d-18a6f3451d57,58,
fae21476-973f-4b32-9be0-2965a6af01e7,942c12a1-1375-44d9-9e1e-6bead97d975e,c6b31f69-5e14-4ba4-b83b-e799ec1196ca,84,
8dd5b06a-4583-4b61-abeb-d9f1722af080,942c12a1-1375-44d9-9e1e-6bead97d975e,cb7009cb-1c14-48d4-949d-424dbd672a55,5,
43d1419f-fe9d-4bf6-9fb5-738c69ca2a1c,942c12a1-1375-44d9-9e1e-6bead97d975e,6d03ee0a-7bed-45e0-ac24-0e1e3e7c550c,9,
17490d1f-9a50-4491-9e61-eb284fc64cef,942c12a1-1375-44d9-9e1e-6bead97d975e,cd86eecb-e99d-40c5-b43f-788d0624f4c7,32,
3cd16310-27f2-49ee-aa20-98cdba0d0d6e,942c12a1-1375-44d9-9e1e-6bead97d975e,c55e2baa-e2f1-451f-be01-3616d99e9b3d,45,
a8e7f2cc-1d9a-4a86-b533-b9ce27caa51c,942c12a1-1375-44d9-9e1e-6bead97d975e,3889d9af-c802-4662-85d9-34efb90fbab7,82,
a1849e5d-ebf1-4cad-8f20-ff75eb679cee,942c12a1-1375-44d9-9e1e-6bead97d975e,d8cf8c50-c44f-4126-a3bc-59e098607965,7,
95d03ad1-33ac-4fbe-ba9d-cae075a38616,942c12a1-1375-44d9-9e1e-6bead97d975e,4ac123bc-9c78-49a2-92ea-09caa879f7ed,47,
cad02a8f-d06c-489f-a895-770f81b94b21,942c12a1-1375-44d9-9e1e-6bead97d975e,902e7df8-eaa7-401e-ae0c-7954f1efed2f,88,
b250a7ef-7fa7-4282-a583-386fdb229d93,942c12a1-1375-44d9-9e1e-6bead97d975e,8152a3c7-6230-4fd1-9945-df022b53b5e2,0,
ed3f57ee-a221-4144-a68b-c3c6c8ef09d4,942c12a1-1375-44d9-9e1e-6bead97d975e,b6c54d38-1ba1-4880-a538-3df20f1ad26b,100,2024-04-06 21:41:40
1ded8f5c-1308-4636-9a51-7aabf0d62f23,942c12a1-1375-44d9-9e1e-6bead97d975e,1287d329-5cd7-4a91-915c-bb9a27ccbad7,77,
457fa84d-fcc7-4ab0-addf-d37cfac31820,942c12a1-1375-44d9-9e1e-6bead97d975e,0a05660b-4b10-4097-86c7-f7bbec517ede,97,
8522e6ec-0dbe-40e2-98b5-894c61e9d822,942c12a1-1375-44d9-9e1e-6bead97d975e,f02f9746-ea64-44fa-8dea-64041352a03b,70,
ea1cc36a-a244-420b-b30f-7dab1c2e5ae8,bb93c6cc-8918-463f-bd40-b09dd11ade83,9fd1bbec-8457-4a59-ae1b-21d3332242b1,76,
ae0b2628-e30f-4a00-9a46-157fe7df7e20,bb93c6cc-8918-463f-bd40-b09dd11ade83,e89339c8-71fc-43bb-a490-2dd1075b789e,3,
b622690e-fe77-4333-9778-ec4251875efe,bb93c6cc-8918-463f-bd40-b09dd11ade83,dbee22e0-b97f-4bef-95e3-346a30a979f3,32,
9824cb38-11e4-4597-806e-ff6a655afbbc,bb93c6cc-8918-463f-bd40-b09dd11ade83,e9d59f32-82b4-4acc-b92a-158c490c6c2f,90,
fb7db359-58d7-4de0-9707-309cb8e0fb10,bb93c6cc-8918-463f-bd40-b09dd11ade83,eb937e20-4a35-4b84-af3a-9c432a68e35c,13,
4a210e42-b3ba-4404-b72a-c62f4a000c1f,bb93c6cc-8918-463f-bd40-b09dd11ade83,cadf6033-27aa-4d77-9e4d-18a6f3451d57,26,
eb3c0e24-a0d2-43b9-bea7-0aa62f053fc3,bb93c6cc-8918-463f-bd40-b09dd11ade83,c6b31f69-5e14-4ba4-b83b-e799ec1196ca,8,
6bf5aee2-7f8c-4f38-b839-0929a7d6ee04,bb93c6cc-8918-463f-bd40-b09dd11ade83,cb7009cb-1c14-48d4-949d-424dbd672a55,84,
fcb7bc83-fa78-4e39-ae65-e8b757805699,bb93c6cc-8918-463f-bd40-b09dd11ade83,6d03ee0a-7bed-45e0-ac24-0e1e3e7c550c,95,
8cf05c7f-be04-4e16-8e23-77f3b4b77679,bb93c6cc-8918-463f-bd40-b09dd11ade83,cd86eecb-e99d-40c5-b43f-788d0624f4c7,26,
f0feecd0-f116-41b5-8dea-23844ffae749,bb93c6cc-8918-463f-bd40-b09dd11ade83,c55e2baa-e2f1-451f-be01-3616d99e9b3d,63,
1fc0a393-9229-406c-9c44-e6733f54fbbf,bb93c6cc-8918-463f-bd40-b09dd11ade83,3889d9af-c802-4662-85d9-34efb90fbab7,93,
310a2fe2-24ad-4933-9481-4dff22313b35,bb93c6cc-8918-463f-bd40-b09dd11ade83,d8cf8c50-c44f-4126-a3bc-59e098607965,90,
5d3d51cc-d3a7-4830-9b5c-dadd56fcf639,bb93c6cc-8918-463f-bd40-b09dd11ade83,4ac123bc-9c78-49a2-92ea-09caa879f7ed,56,
5d9d59bc-22bf-4d13-b483-7278d48785af,bb93c6cc-8918-463f-bd40-b09dd11ade83,902e7df8-eaa7-401e-ae0c-7954f1efed2f,64,
0efa78e8-6f1b-411d-9074-2927d01459e0,bb93c6cc-8918-463f-bd40-b09dd11ade83,8152a3c7-6230-4fd1-9945-df022b53b5e2,16,
307ead69-04ae-4adf-a19a-6e11abc47971,bb93c6cc-8918-463f-bd40-b09dd11ade83,b6c54d38-1ba1-4880-a538-3df20f1ad26b,30,
ea264d8b-a617-4ca9-a5ae-9447eea1a7b8,bb93c6cc-8918-463f-bd40-b09dd11ade83,1287d329-5cd7-4a91-915c-bb9a27ccbad7,22,
a54ede2c-3a10-477e-8124-645e031a51cf,bb93c6cc-8918-463f-bd40-b09dd11ade83,0a05660b-4b10-4097-86c7-f7bbec517ede,42,
d9511367-63ec-4b30-8c4e-a972fa73afd2,bb93c6cc-8918-463f-bd40-b09dd11ade83,f02f9746-ea64-44fa-8dea-64041352a03b,24,
4e2b1d58-6676-4a04-8fcc-f9aa9f4eb77e,c1174c58-e6d9-4427-a2c5-3d830cc424fe,9fd1bbec-8457-4a59-ae1b-21d3332242b1,29,
2b04106a-2a43-483e-a904-30fcfe5c1939,c1174c58-e6d9-4427-a2c5-3d830cc424fe,e89339c8-71fc-43bb-a490-2dd1075b789e,61,
4057142f-1f10-40d7-8922-9384fbc5dfe7,c1174c58-e6d9-4427-a2c5-3d830cc424fe,dbee22e0-b97f-4bef-95e3-346a30a979f3,65,
18b01e21-4f9d-4cb0-90c2-66ceca302c0e,c1174c58-e6d9-4427-a2c5-3d830cc424fe,e9d59f32-82b4-4acc-b92a-158c490c6c2f,51,
81031770-8913-47bf-9e87-bd4c011ba4c0,c1174c58-e6d9-4427-a2c5-3d830cc424fe,eb937e20-4a35-4b84-af3a-9c432a68e35c,56,
4802ad46-a432-4a59-90ed-b2a697068e5f,c1174c58-e6d9-4427-a2c5-3d830cc424fe,cadf6033-27aa-4d77-9e4d-18a6f3451d57,79,
77a1f284-271f-4813-8e55-7666892e1d15,c1174c58-e6d9-4427-a2c5-3d830cc424fe,c6b31f69-5e14-4ba4-b83b-e799ec1196ca,84,
426dee29-3c88-4eb4-84fe-73ca304c046f,c1174c58-e6d9-4427-a2c5-3d830cc424fe,cb7009cb-1c14-48d4-949d-424dbd672a55,60,
56286842-fde4-40e1-8e13-01651c3d9e0a,c1174c58-e6d9-4427-a2c5-3d830cc424fe,6d03ee0a-7bed-45e0-ac24-0e1e3e7c550c,48,
847e8779-5f8f-4a55-b80b-c58f67fb44b0,c1174c58-e6d9-4427-a2c5-3d830cc424fe,cd86eecb-e99d-40c5-b43f-788d0624f4c7,88,
a78ae8da-8990-4b40-b80c-72588a255d49,c1174c58-e6d9-4427-a2c5-3d830cc424fe,c55e2baa-e2f1-451f-be01-3616d99e9b3d,18,
89f770c4-dd78-4226-834a-0325b602d826,c1174c58-e6d9-4427-a2c5-3d830cc424fe,3889d9af-c802-4662-85d9-34efb90fbab7,47,
95dca9f0-8fa5-4622-b395-a45156f1a11e,c1174c58-e6d9-4427-a2c5-3d830cc424fe,d8cf8c50-c44f-4126-a3bc-59e098607965,92,
39434038-4a7c-4f23-9b1d-72015bf1c88b,c1174c58-e6d9-4427-a2c5-3d830cc424fe,4ac123bc-9c78-49a2-92ea-09caa879f7ed,1,
dd601ee3-f02d-4a51-ae57-30471d0f8a1d,c1174c58-e6d9-4427-a2c5-3d830cc424fe,902e7df8-eaa7-401e-ae0c-7954f1efed2f,12,
4884966a-70e3-4a30-8cd4-2b91872ce709,c1174c58-e6d9-4427-a2c5-3d830cc424fe,8152a3c7-6230-4fd1-9945-df022b53b5e2,76,
9d031ea1-50ee-4b34-ac09-505541ff9335,c1174c58-e6d9-4427-a2c5-3d830cc424fe,b6c54d38-1ba1-4880-a538-3df20f1ad26b,54,
5940cc31-2d78-4404-895f-054b2664b075,c1174c58-e6d9-4427-a2c5-3d830cc424fe,1287d329-5cd7-4a91-915c-bb9a27ccbad7,13,
98c27d2f-bd03-40e6-9ded-fc2ba8cda0d5,c1174c58-e6d9-4427-a2c5-3d830cc424fe,0a05660b-4b10-4097-86c7-f7bbec517ede,80,
664a2f26-d000-4a14-a49e-a5cb72474da0,c1174c58-e6d9-4427-a2c5-3d830cc424fe,f02f9746-ea64-44fa-8dea-64041352a03b,81,
8ae0c964-9371-4848-a4bf-9c26c36d1db6,69466bb2-8431-494d-afa1-ba9b17a28e06,9fd1bbec-8457-4a59-ae1b-21d3332242b1,50,
94012602-65f1-4133-9d8a-ce8a82bb3bd9,69466bb2-8431-494d-afa1-ba9b17a28e06,e89339c8-71fc-43bb-a490-2dd1075b789e,70,
823693bc-83fa-4e7a-a348-f6e01da8dcef,69466bb2-8431-494d-afa1-ba9b17a28e06,dbee22e0-b97f-4bef-95e3-346a30a979f3,17,
71fab73a-0caa-484c-8120-ec92e40dc2db,69466bb2-8431-494d-afa1-ba9b17a28e06,e9d59f32-82b4-4acc-b92a-158c490c6c2f,95,
cff46aa2-0d8f-417d-87af-1cdc0ae12c29,69466bb2-8431-494d-afa1-ba9b17a28e06,eb937e20-4a35-4b84-af3a-9c432a68e35c,100,2024-08-24 01:38:52
b049dc41-0765-4878-9317-e247257fe055,69466bb2-8431-494d-afa1-ba9b17a28e06,cadf6033-27aa-4d77-9e4d-18a6f3451d57,35,
aa5159df-5541-48b3-b153-0b664b5a4138,69466bb2-8431-494d-afa1-ba9b17a28e06,c6b31f69-5e14-4ba4-b83b-e799ec1196ca,74,
3c7f5e78-689e-4b86-a992-cd7174bac17c,69466bb2-8431-494d-afa1-ba9b17a28e06,cb7009cb-1c14-48d4-949d-424dbd672a55,47,
a5061127-99f2-4106-8d57-b71d7f942637,69466bb2-8431-494d-afa1-ba9b17a28e06,6d03ee0a-7bed-45e0-ac24-0e1e3e7c550c,34,
911ad010-1716-49a7-9f41-4527204255e0,69466bb2-8431-494d-afa1-ba9b17a28e06,cd86eecb-e99d-40c5-b43f-788d0624f4c7,33,
cb52296c-abd7-4a1c-891a-830114760f24,69466bb2-8431-494d-afa1-ba9b17a28e06,c55e2baa-e2f1-451f-be01-3616d99e9b3d,42,
73c458e6-ea49-4479-a75d-9b53ec9db888,69466bb2-8431-494d-afa1-ba9b17a28e06,3889d9af-c802-4662-85d9-34efb90fbab7,27,
fb6a9af3-ca8c-439e-9879-0d531feeca07,69466bb2-8431-494d-afa1-ba9b17a28e06,d8cf8c50-c44f-4126-a3bc-59e098607965,57,
2c9caf35-9219-4c3d-b4fe-267ec91c06da,69466bb2-8431-494d-afa1-ba9b17a28e06,4ac123bc-9c78-49a2-92ea-09caa879f7ed,70,
c1cef040-2e9f-4c6b-9b36-776ee30f8515,69466bb2-8431-494d-afa1-ba9b17a28e06,902e7df8-eaa7-401e-ae0c-7954f1efed2f,47,
df292020-f726-423d-9538-11948691bed8,69466bb2-8431-494d-afa1-ba9b17a28e06,8152a3c7-6230-4fd1-9945-df022b53b5e2,67,
